1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
2929, none, terralith:ashen_savanna, AMBIENT, minecraft:bat, 10, 8, 8
2930, none, terralith:ashen_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2931, plains, terralith:birch_taiga, MONSTER, minecraft:spider, 80, 4, 4
2932, plains, terralith:birch_taiga, MONSTER, minecraft:zombie, 80, 4, 4
2933, plains, terralith:birch_taiga, MONSTER, minecraft:zombie_villager, 5, 1, 1
2934, plains, terralith:birch_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
2935, plains, terralith:birch_taiga, MONSTER, minecraft:slime, 80, 4, 4
2936, plains, terralith:birch_taiga, MONSTER, minecraft:enderman, 5, 1, 4
2937, plains, terralith:birch_taiga, MONSTER, minecraft:witch, 5, 1, 1
2938, plains, terralith:birch_taiga, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
2939, plains, terralith:birch_taiga, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2940, plains, terralith:birch_taiga, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2941, plains, terralith:birch_taiga, CREATURE, finsandtails:wherble, 5, 2, 6
2942, plains, terralith:birch_taiga, CREATURE, balloonbox:balloon, 5, 1, 1
2943, plains, terralith:birch_taiga, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2944, plains, terralith:birch_taiga, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2945, plains, terralith:birch_taiga, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2946, plains, terralith:birch_taiga, CREATURE, feywild:winter_pixie, 5, 1, 1
2947, plains, terralith:birch_taiga, CREATURE, feywild:autumn_pixie, 5, 1, 1
2948, plains, terralith:birch_taiga, CREATURE, feywild:spring_pixie, 5, 1, 1
2949, plains, terralith:birch_taiga, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2950, plains, terralith:birch_taiga, AMBIENT, minecraft:bat, 10, 8, 8
2951, plains, terralith:birch_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2952, none, terralith:lavender_valley, MONSTER, minecraft:spider, 80, 4, 4
2953, none, terralith:lavender_valley, MONSTER, minecraft:zombie, 80, 4, 4
2954, none, terralith:lavender_valley, MONSTER, minecraft:zombie_villager, 5, 1, 1
2955, none, terralith:lavender_valley, MONSTER, minecraft:skeleton, 80, 4, 4
2956, none, terralith:lavender_valley, MONSTER, minecraft:creeper, 80, 4, 4
2957, none, terralith:lavender_valley, MONSTER, minecraft:slime, 80, 4, 4
2958, none, terralith:lavender_valley, MONSTER, minecraft:enderman, 5, 1, 4
2959, none, terralith:lavender_valley, MONSTER, minecraft:witch, 5, 1, 1
2960, none, terralith:lavender_valley, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2961, none, terralith:lavender_valley, CREATURE, minecraft:rabbit, 5, 2, 3
2962, none, terralith:lavender_valley, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2963, none, terralith:lavender_valley, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2964, none, terralith:lavender_valley, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2965, none, terralith:lavender_valley, CREATURE, friendsandfoes:moobloom, 32, 2, 4
2966, none, terralith:lavender_valley, CREATURE, feywild:autumn_pixie, 5, 1, 1
2967, none, terralith:lavender_valley, CREATURE, feywild:spring_pixie, 5, 1, 1
2968, none, terralith:lavender_valley, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2969, none, terralith:lavender_valley, AMBIENT, minecraft:bat, 10, 8, 8
2970, none, terralith:lavender_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2971, none, terralith:gravel_desert, MONSTER, minecraft:spider, 80, 4, 4
2972, none, terralith:gravel_desert, MONSTER, minecraft:zombie, 80, 4, 4
2973, none, terralith:gravel_desert, MONSTER, minecraft:zombie_villager, 5, 1, 1
2974, none, terralith:gravel_desert, MONSTER, minecraft:skeleton, 20, 4, 4
2975, none, terralith:gravel_desert, MONSTER, minecraft:slime, 80, 4, 4
2976, none, terralith:gravel_desert, MONSTER, minecraft:enderman, 5, 1, 4
2977, none, terralith:gravel_desert, MONSTER, minecraft:witch, 5, 1, 1
2978, none, terralith:gravel_desert, MONSTER, minecraft:stray, 80, 4, 4
2979, none, terralith:gravel_desert, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
2980, none, terralith:gravel_desert, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2981, none, terralith:gravel_desert, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2982, none, terralith:gravel_desert, CREATURE, minecraft:rabbit, 10, 2, 3
2983, none, terralith:gravel_desert, CREATURE, minecraft:polar_bear, 5, 1, 2
2984, none, terralith:gravel_desert, CREATURE, finsandtails:wherble, 5, 2, 6
2985, none, terralith:gravel_desert, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2986, none, terralith:gravel_desert, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2987, none, terralith:gravel_desert, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2988, none, terralith:gravel_desert, CREATURE, feywild:winter_pixie, 5, 1, 1
2989, none, terralith:gravel_desert, CREATURE, feywild:autumn_pixie, 5, 1, 1
2990, none, terralith:gravel_desert, CREATURE, feywild:spring_pixie, 5, 1, 1
2991, none, terralith:gravel_desert, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2992, none, terralith:gravel_desert, AMBIENT, minecraft:bat, 10, 8, 8
2993, none, terralith:gravel_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2994, none, terralith:wintry_lowlands, MONSTER, minecraft:spider, 80, 4, 4
2995, none, terralith:wintry_lowlands, MONSTER, minecraft:zombie, 80, 4, 4
2996, none, terralith:wintry_lowlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
2997, none, terralith:wintry_lowlands, MONSTER, minecraft:skeleton, 80, 4, 4
2998, none, terralith:wintry_lowlands, MONSTER, minecraft:slime, 80, 4, 4
2999, none, terralith:wintry_lowlands, MONSTER, minecraft:enderman, 5, 1, 4
3000, none, terralith:wintry_lowlands, MONSTER, minecraft:witch, 5, 1, 1
3001, none, terralith:wintry_lowlands, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
3002, none, terralith:wintry_lowlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3003, none, terralith:wintry_lowlands, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
3004, none, terralith:wintry_lowlands, CREATURE, minecraft:wolf, 8, 4, 4
3005, none, terralith:wintry_lowlands, CREATURE, minecraft:rabbit, 8, 2, 3
3006, none, terralith:wintry_lowlands, CREATURE, minecraft:fox, 8, 2, 4
3007, none, terralith:wintry_lowlands, CREATURE, finsandtails:wherble, 5, 2, 6
3008, none, terralith:wintry_lowlands, CREATURE, ars_nouveau:drygmy, 5, 1, 2
3009, none, terralith:wintry_lowlands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3010, none, terralith:wintry_lowlands, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
3011, none, terralith:wintry_lowlands, CREATURE, feywild:winter_pixie, 5, 1, 1
3012, none, terralith:wintry_lowlands, CREATURE, feywild:autumn_pixie, 5, 1, 1
3013, none, terralith:wintry_lowlands, CREATURE, feywild:spring_pixie, 5, 1, 1
3014, none, terralith:wintry_lowlands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3015, none, terralith:wintry_lowlands, AMBIENT, minecraft:bat, 10, 8, 8
3016, none, terralith:wintry_lowlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3017, none, terralith:yosemite_cliffs, MONSTER, minecraft:spider, 80, 4, 4
3018, none, terralith:yosemite_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
3019, none, terralith:yosemite_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
3020, none, terralith:yosemite_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
3021, none, terralith:yosemite_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
3022, none, terralith:yosemite_cliffs, MONSTER, minecraft:slime, 80, 4, 4
3023, none, terralith:yosemite_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
3024, none, terralith:yosemite_cliffs, MONSTER, minecraft:witch, 5, 1, 1
3025, none, terralith:yosemite_cliffs, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
3026, none, terralith:yosemite_cliffs, CREATURE, minecraft:wolf, 8, 4, 4
3027, none, terralith:yosemite_cliffs, CREATURE, minecraft:rabbit, 5, 2, 3
3028, none, terralith:yosemite_cliffs, CREATURE, minecraft:fox, 8, 2, 4
3029, none, terralith:yosemite_cliffs, CREATURE, ars_nouveau:drygmy, 5, 1, 2
3030, none, terralith:yosemite_cliffs, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3031, none, terralith:yosemite_cliffs, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
3032, none, terralith:yosemite_cliffs, CREATURE, feywild:autumn_pixie, 5, 1, 1
3033, none, terralith:yosemite_cliffs, CREATURE, feywild:spring_pixie, 5, 1, 1
3034, none, terralith:yosemite_cliffs, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3035, none, terralith:yosemite_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
3036, none, terralith:yosemite_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3037, none, terralith:fractured_savanna, MONSTER, minecraft:spider, 80, 4, 4
3038, none, terralith:fractured_savanna, MONSTER, minecraft:zombie, 80, 4, 4
3039, none, terralith:fractured_savanna, MONSTER, minecraft:zombie_villager, 5, 1, 1
3040, none, terralith:fractured_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
3041, none, terralith:fractured_savanna, MONSTER, minecraft:slime, 80, 4, 4
3042, none, terralith:fractured_savanna, MONSTER, minecraft:enderman, 5, 1, 4
3043, none, terralith:fractured_savanna, MONSTER, minecraft:witch, 5, 1, 1
3044, none, terralith:fractured_savanna, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3045, none, terralith:fractured_savanna, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
3046, none, terralith:fractured_savanna, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
3047, none, terralith:fractured_savanna, CREATURE, minecraft:horse, 5, 2, 6
3048, none, terralith:fractured_savanna, CREATURE, minecraft:donkey, 5, 1, 1
3049, none, terralith:fractured_savanna, CREATURE, finsandtails:siderol_whiskered_snail, 5, 1, 2
3050, none, terralith:fractured_savanna, CREATURE, balloonbox:balloon, 5, 1, 1
3051, none, terralith:fractured_savanna, CREATURE, ars_nouveau:drygmy, 5, 1, 2
3052, none, terralith:fractured_savanna, CREATURE, environmental:yak, 8, 2, 4
3053, none, terralith:fractured_savanna, CREATURE, feywild:summer_pixie, 5, 1, 1
3054, none, terralith:fractured_savanna, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3055, none, terralith:fractured_savanna, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
3056, none, terralith:fractured_savanna, CREATURE, feywild:autumn_pixie, 5, 1, 1
3057, none, terralith:fractured_savanna, CREATURE, feywild:spring_pixie, 5, 1, 1
3058, none, terralith:fractured_savanna, CREATURE, friendsandfoes:mauler, 32, 1, 1
3059, none, terralith:fractured_savanna, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3060, none, terralith:fractured_savanna, AMBIENT, minecraft:bat, 10, 8, 8
3061, none, terralith:fractured_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3062, none, terralith:fractured_savanna, UNDERGROUND_WATER_CREATURE, minecraft:axolotl, 10, 4, 6
3063, none, terralith:cold_shrubland, MONSTER, minecraft:spider, 80, 4, 4
3064, none, terralith:cold_shrubland, MONSTER, minecraft:zombie, 80, 4, 4
3065, none, terralith:cold_shrubland, MONSTER, minecraft:zombie_villager, 5, 1, 1
3066, none, terralith:cold_shrubland, MONSTER, minecraft:skeleton, 80, 4, 4
3067, none, terralith:cold_shrubland, MONSTER, minecraft:slime, 80, 4, 4
3068, none, terralith:cold_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
3069, none, terralith:cold_shrubland, MONSTER, minecraft:witch, 5, 1, 1
3070, none, terralith:cold_shrubland, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
3071, none, terralith:cold_shrubland, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3072, none, terralith:cold_shrubland, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
3073, none, terralith:cold_shrubland, CREATURE, minecraft:horse, 5, 2, 6
3074, none, terralith:cold_shrubland, CREATURE, minecraft:donkey, 5, 1, 3
3075, none, terralith:cold_shrubland, CREATURE, finsandtails:wherble, 5, 2, 6
3076, none, terralith:cold_shrubland, CREATURE, ars_nouveau:drygmy, 5, 1, 2
3077, none, terralith:cold_shrubland, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3078, none, terralith:cold_shrubland, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
3079, none, terralith:cold_shrubland, CREATURE, feywild:winter_pixie, 5, 1, 1
3080, none, terralith:cold_shrubland, CREATURE, feywild:autumn_pixie, 5, 1, 1
3081, none, terralith:cold_shrubland, CREATURE, feywild:spring_pixie, 5, 1, 1
3082, none, terralith:cold_shrubland, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3083, none, terralith:cold_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
3084, none, terralith:cold_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3085, none, terralith:cave/desert_caves, MONSTER, minecraft:spider, 80, 4, 4
3086, none, terralith:cave/desert_caves, MONSTER, minecraft:zombie, 80, 4, 4
3087, none, terralith:cave/desert_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
3088, none, terralith:cave/desert_caves, MONSTER, minecraft:skeleton, 80, 4, 4
3089, none, terralith:cave/desert_caves, MONSTER, minecraft:creeper, 80, 4, 4
3090, none, terralith:cave/desert_caves, MONSTER, minecraft:slime, 80, 4, 4
3091, none, terralith:cave/desert_caves, MONSTER, minecraft:enderman, 5, 1, 4
3092, none, terralith:cave/desert_caves, MONSTER, minecraft:witch, 5, 1, 1
3093, none, terralith:cave/desert_caves, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
3094, none, terralith:cave/desert_caves, CREATURE, ars_nouveau:drygmy, 5, 1, 2
3095, none, terralith:cave/desert_caves, CREATURE, feywild:summer_pixie, 5, 1, 1
3096, none, terralith:cave/desert_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3097, none, terralith:cave/desert_caves, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
3098, none, terralith:cave/desert_caves, CREATURE, feywild:autumn_pixie, 5, 1, 1
3099, none, terralith:cave/desert_caves, CREATURE, feywild:spring_pixie, 5, 1, 1
3100, none, terralith:cave/desert_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3101, none, terralith:cave/desert_caves, AMBIENT, minecraft:bat, 10, 8, 8
3102, none, terralith:cave/desert_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3103, none, terralith:cave/tuff_caves, MONSTER, minecraft:spider, 80, 4, 4
3104, none, terralith:cave/tuff_caves, MONSTER, minecraft:zombie, 80, 4, 4
3105, none, terralith:cave/tuff_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
3106, none, terralith:cave/tuff_caves, MONSTER, minecraft:skeleton, 80, 4, 4
3107, none, terralith:cave/tuff_caves, MONSTER, minecraft:creeper, 80, 4, 4
3108, none, terralith:cave/tuff_caves, MONSTER, minecraft:slime, 80, 4, 4
3109, none, terralith:cave/tuff_caves, MONSTER, minecraft:enderman, 5, 1, 4
3110, none, terralith:cave/tuff_caves, MONSTER, minecraft:witch, 5, 1, 1
3111, none, terralith:cave/tuff_caves, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
3112, none, terralith:cave/tuff_caves, CREATURE, ars_nouveau:drygmy, 5, 1, 2
3113, none, terralith:cave/tuff_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3114, none, terralith:cave/tuff_caves, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
3115, none, terralith:cave/tuff_caves, CREATURE, feywild:autumn_pixie, 5, 1, 1
3116, none, terralith:cave/tuff_caves, CREATURE, feywild:spring_pixie, 5, 1, 1
3117, none, terralith:cave/tuff_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3118, none, terralith:cave/tuff_caves, AMBIENT, minecraft:bat, 10, 8, 8
3119, none, terralith:cave/tuff_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3120, plains, terralith:temperate_highlands, MONSTER, minecraft:spider, 80, 4, 4
3121, plains, terralith:temperate_highlands, MONSTER, minecraft:zombie, 80, 4, 4
3122, plains, terralith:temperate_highlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
3123, plains, terralith:temperate_highlands, MONSTER, minecraft:skeleton, 80, 4, 4
3124, plains, terralith:temperate_highlands, MONSTER, minecraft:creeper, 80, 4, 4
3125, plains, terralith:temperate_highlands, MONSTER, minecraft:slime, 80, 4, 4
3126, plains, terralith:temperate_highlands, MONSTER, minecraft:enderman, 5, 1, 4
3127, plains, terralith:temperate_highlands, MONSTER, minecraft:witch, 5, 1, 1
3128, plains, terralith:temperate_highlands, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
3129, plains, terralith:temperate_highlands, CREATURE, minecraft:horse, 5, 2, 6
3130, plains, terralith:temperate_highlands, CREATURE, minecraft:donkey, 5, 1, 3
3131, plains, terralith:temperate_highlands, CREATURE, ars_nouveau:drygmy, 5, 1, 2
3132, plains, terralith:temperate_highlands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3133, plains, terralith:temperate_highlands, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
3134, plains, terralith:temperate_highlands, CREATURE, feywild:autumn_pixie, 5, 1, 1
3135, plains, terralith:temperate_highlands, CREATURE, feywild:spring_pixie, 5, 1, 1
3136, plains, terralith:temperate_highlands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3137, plains, terralith:temperate_highlands, AMBIENT, minecraft:bat, 10, 8, 8
3138, plains, terralith:temperate_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3139, nether, incendium:quartz_flats, MONSTER, minecraft:ghast, 80, 8, 8
3140, nether, incendium:quartz_flats, MONSTER, minecraft:skeleton, 80, 1, 5
3141, nether, incendium:quartz_flats, MONSTER, minecraft:zombified_piglin, 5, 1, 4
3142, nether, incendium:quartz_flats, CREATURE, minecraft:strider, 60, 1, 2
3143, nether, incendium:quartz_flats, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
3144, nether, incendium:quartz_flats, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
3145, nether, incendium:quartz_flats, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
3146, none, terralith:skylands, MONSTER, minecraft:spider, 80, 4, 4
3147, none, terralith:skylands, MONSTER, minecraft:zombie, 80, 4, 4
3148, none, terralith:skylands, MONSTER, minecraft:zombie_villager, 5, 1, 1
3149, none, terralith:skylands, MONSTER, minecraft:skeleton, 80, 4, 4
3150, none, terralith:skylands, MONSTER, minecraft:creeper, 80, 4, 4
3151, none, terralith:skylands, MONSTER, minecraft:slime, 80, 4, 4
3152, none, terralith:skylands, MONSTER, minecraft:enderman, 5, 1, 4
3153, none, terralith:skylands, MONSTER, minecraft:witch, 5, 1, 1
3154, none, terralith:skylands, MONSTER, minecraft:drowned, 5, 1, 1
3155, none, terralith:skylands, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
3156, none, terralith:skylands, CREATURE, ars_nouveau:drygmy, 5, 1, 2
3157, none, terralith:skylands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3158, none, terralith:skylands, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
3159, none, terralith:skylands, CREATURE, feywild:autumn_pixie, 5, 1, 1
3160, none, terralith:skylands, CREATURE, feywild:spring_pixie, 5, 1, 1
3161, none, terralith:skylands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3162, none, terralith:skylands, AMBIENT, minecraft:bat, 10, 8, 8
3163, none, terralith:skylands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3164, none, terralith:skylands, WATER_CREATURE, minecraft:squid, 5, 1, 4
3165, none, terralith:skylands, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
3166, none, terralith:skylands, WATER_AMBIENT, minecraft:cod, 10, 3, 6
3167, none, terralith:skylands_winter, MONSTER, minecraft:spider, 80, 4, 4
3168, none, terralith:skylands_winter, MONSTER, minecraft:zombie, 80, 4, 4
3169, none, terralith:skylands_winter, MONSTER, minecraft:zombie_villager, 5, 1, 1
3170, none, terralith:skylands_winter, MONSTER, minecraft:stray, 80, 4, 4
3171, none, terralith:skylands_winter, MONSTER, minecraft:slime, 80, 4, 4
3172, none, terralith:skylands_winter, MONSTER, minecraft:enderman, 5, 1, 4
3173, none, terralith:skylands_winter, MONSTER, minecraft:witch, 5, 1, 1
3174, none, terralith:skylands_winter, MONSTER, minecraft:drowned, 5, 1, 1
3175, none, terralith:skylands_winter, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
3176, none, terralith:skylands_winter, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3177, none, terralith:skylands_winter, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
3178, none, terralith:skylands_winter, CREATURE, minecraft:goat, 10, 4, 4
3179, none, terralith:skylands_winter, CREATURE, minecraft:rabbit, 5, 2, 3
3180, none, terralith:skylands_winter, CREATURE, finsandtails:wherble, 5, 2, 6
3181, none, terralith:skylands_winter, CREATURE, ars_nouveau:drygmy, 5, 1, 2
3182, none, terralith:skylands_winter, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3183, none, terralith:skylands_winter, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
3184, none, terralith:skylands_winter, CREATURE, feywild:winter_pixie, 5, 1, 1
3185, none, terralith:skylands_winter, CREATURE, feywild:autumn_pixie, 5, 1, 1
3186, none, terralith:skylands_winter, CREATURE, feywild:spring_pixie, 5, 1, 1
3187, none, terralith:skylands_winter, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3188, none, terralith:skylands_winter, AMBIENT, minecraft:bat, 10, 8, 8
3189, none, terralith:skylands_winter, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3190, none, terralith:skylands_winter, WATER_CREATURE, minecraft:squid, 5, 1, 4
3191, none, terralith:skylands_winter, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
3192, none, terralith:skylands_winter, WATER_AMBIENT, minecraft:cod, 10, 3, 6
3193, icy, terralith:snowy_badlands, MONSTER, minecraft:spider, 80, 4, 4
3194, icy, terralith:snowy_badlands, MONSTER, minecraft:zombie, 80, 4, 4
3195, icy, terralith:snowy_badlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
3196, icy, terralith:snowy_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
3197, icy, terralith:snowy_badlands, MONSTER, minecraft:slime, 80, 4, 4
3198, icy, terralith:snowy_badlands, MONSTER, minecraft:enderman, 5, 1, 4
3199, icy, terralith:snowy_badlands, MONSTER, minecraft:witch, 5, 1, 1
3200, icy, terralith:snowy_badlands, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
3201, icy, terralith:snowy_badlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3202, icy, terralith:snowy_badlands, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
3203, icy, terralith:snowy_badlands, CREATURE, finsandtails:wherble, 5, 2, 6
3204, icy, terralith:snowy_badlands, CREATURE, ars_nouveau:drygmy, 5, 1, 2
3205, icy, terralith:snowy_badlands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3206, icy, terralith:snowy_badlands, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
3207, icy, terralith:snowy_badlands, CREATURE, feywild:winter_pixie, 5, 1, 1
3208, icy, terralith:snowy_badlands, CREATURE, feywild:autumn_pixie, 5, 1, 1
3209, icy, terralith:snowy_badlands, CREATURE, feywild:spring_pixie, 5, 1, 1
3210, icy, terralith:snowy_badlands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3211, icy, terralith:snowy_badlands, AMBIENT, minecraft:bat, 10, 8, 8
3212, icy, terralith:snowy_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3213, forest, terralith:alpine_grove, MONSTER, minecraft:spider, 80, 4, 4
3214, forest, terralith:alpine_grove, MONSTER, minecraft:zombie, 80, 4, 4
3215, forest, terralith:alpine_grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
3216, forest, terralith:alpine_grove, MONSTER, minecraft:skeleton, 80, 4, 4
3217, forest, terralith:alpine_grove, MONSTER, minecraft:slime, 80, 4, 4
3218, forest, terralith:alpine_grove, MONSTER, minecraft:enderman, 5, 1, 4
3219, forest, terralith:alpine_grove, MONSTER, minecraft:witch, 5, 1, 1
3220, forest, terralith:alpine_grove, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
3221, forest, terralith:alpine_grove, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3222, forest, terralith:alpine_grove, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
3223, forest, terralith:alpine_grove, CREATURE, minecraft:pig, 10, 8, 8
3224, forest, terralith:alpine_grove, CREATURE, minecraft:chicken, 10, 8, 8
3225, forest, terralith:alpine_grove, CREATURE, minecraft:wolf, 8, 4, 4
3226, forest, terralith:alpine_grove, CREATURE, minecraft:rabbit, 5, 2, 3
3227, forest, terralith:alpine_grove, CREATURE, minecraft:fox, 8, 2, 4
3228, forest, terralith:alpine_grove, CREATURE, finsandtails:flatback_leaf_snail, 6, 1, 2
3229, forest, terralith:alpine_grove, CREATURE, finsandtails:wherble, 5, 2, 6
3230, forest, terralith:alpine_grove, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
3231, forest, terralith:alpine_grove, CREATURE, crittersandcompanions:ferret, 5, 2, 3
3232, forest, terralith:alpine_grove, CREATURE, balloonbox:balloon, 5, 1, 1
3233, forest, terralith:alpine_grove, CREATURE, ars_nouveau:drygmy, 5, 1, 2
3234, forest, terralith:alpine_grove, CREATURE, environmental:deer, 16, 4, 4
3235, forest, terralith:alpine_grove, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
3236, forest, terralith:alpine_grove, CREATURE, hexerei:crow, 20, 2, 5
3237, forest, terralith:alpine_grove, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
3238, forest, terralith:alpine_grove, CREATURE, feywild:winter_pixie, 5, 1, 1
3239, forest, terralith:alpine_grove, CREATURE, feywild:autumn_pixie, 5, 1, 1
3240, forest, terralith:alpine_grove, CREATURE, feywild:spring_pixie, 5, 1, 1
3241, forest, terralith:alpine_grove, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
3242, forest, terralith:alpine_grove, AMBIENT, minecraft:bat, 10, 8, 8
3243, forest, terralith:alpine_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3244, none, terralith:desert_canyon, MONSTER, minecraft:spider, 80, 4, 4
3245, none, terralith:desert_canyon, MONSTER, minecraft:zombie, 19, 4, 4
